171.126, 129.385, 6.430, 21.869 False
170.916, 129.387, 6.286, 21.902 False
170.710, 129.389, 6.152, 21.935 False
170.508, 129.391, 6.034, 21.968 False
170.309, 129.393, 5.932, 22.001 False
170.113, 129.395, 5.849, 22.034 False
169.919, 129.397, 5.784, 22.067 False
169.727, 129.399, 5.732, 22.100 False
169.536, 129.401, 5.699, 22.133 False
169.346, 129.403, 5.672, 22.166 False
169.157, 129.405, 5.657, 22.199 False
168.968, 129.407, 5.640, 22.232 False
168.780, 129.409, 5.623, 22.265 False
168.592, 129.411, 5.603, 22.298 False
168.405, 129.413, 5.589, 22.331 False
168.219, 129.415, 5.579, 22.364 False
168.032, 129.417, 5.575, 22.397 False
167.846, 129.418, 5.573, 22.430 False
167.660, 129.420, 5.573, 22.463 False
167.474, 129.422, 5.572, 22.496 False
167.288, 129.424, 5.569, 22.529 False
167.102, 129.426, 5.566, 22.562 False
166.916, 129.428, 5.559, 22.595 False
166.731, 129.429, 5.552, 22.628 False
166.546, 129.431, 5.541, 22.661 False
166.361, 129.433, 5.529, 22.694 False
166.177, 129.435, 5.512, 22.727 False
165.994, 129.437, 5.496, 22.760 False
165.811, 129.438, 5.476, 22.793 False
165.629, 129.440, 5.455, 22.826 False
165.448, 129.442, 5.430, 22.859 False
165.268, 129.443, 5.403, 22.892 False
165.088, 129.445, 5.373, 22.925 False
164.910, 129.447, 5.345, 22.958 False
164.732, 129.448, 5.318, 22.991 False
164.556, 129.450, 5.297, 23.024 False
164.380, 129.451, 5.284, 23.057 False
164.203, 129.453, 5.277, 23.090 False
164.027, 129.455, 5.280, 23.123 False
163.851, 129.456, 5.288, 23.156 False
163.674, 129.458, 5.305, 23.189 False
163.496, 129.459, 5.326, 23.222 False
163.318, 129.461, 5.354, 23.255 False
163.138, 129.462, 5.384, 23.288 False
162.958, 129.464, 5.420, 23.321 False
162.776, 129.465, 5.455, 23.354 False
162.592, 129.467, 5.493, 23.387 False
162.408, 129.469, 5.526, 23.420 False
162.223, 129.470, 5.555, 23.453 False
162.037, 129.472, 5.580, 23.486 False
161.851, 129.473, 5.598, 23.519 False
161.663, 129.475, 5.613, 23.552 False
161.476, 129.476, 5.620, 23.585 False
161.289, 129.478, 5.624, 23.618 False
161.101, 129.479, 5.623, 23.651 False
160.914, 129.480, 5.620, 23.684 False
160.727, 129.482, 5.611, 23.717 False
160.541, 129.483, 5.601, 23.750 False
160.354, 129.485, 5.587, 23.783 False
160.169, 129.486, 5.573, 23.816 False
159.984, 129.488, 5.554, 23.849 False
159.799, 129.489, 5.536, 23.882 False
159.615, 129.490, 5.513, 23.915 False
159.432, 129.492, 5.490, 23.948 False
159.250, 129.492, 5.462, 23.981 False
159.069, 129.493, 5.438, 24.014 False
158.888, 129.494, 5.418, 24.047 False
158.708, 129.495, 5.405, 24.080 False
158.528, 129.496, 5.400, 24.113 False
158.348, 129.497, 5.401, 24.146 False
158.167, 129.498, 5.411, 24.179 False
157.986, 129.499, 5.425, 24.212 False
157.805, 129.500, 5.448, 24.245 False
157.622, 129.501, 5.472, 24.278 False
157.439, 129.502, 5.504, 24.311 False
157.254, 129.503, 5.536, 24.344 False
157.068, 129.504, 5.572, 24.377 False
156.882, 129.505, 5.605, 24.410 False
156.694, 129.506, 5.636, 24.443 False
156.505, 129.507, 5.663, 24.476 False
156.315, 129.508, 5.684, 24.509 False
156.125, 129.509, 5.701, 24.542 False
155.935, 129.510, 5.713, 24.575 False
155.744, 129.511, 5.720, 24.608 False
155.554, 129.512, 5.722, 24.641 False
155.363, 129.513, 5.721, 24.674 False
155.173, 129.514, 5.713, 24.707 False
154.983, 129.515, 5.702, 24.740 False
154.793, 129.516, 5.687, 24.773 False
154.604, 129.517, 5.672, 24.806 False
154.416, 129.518, 5.653, 24.839 False
154.228, 129.518, 5.633, 24.872 False
154.041, 129.519, 5.609, 24.905 False
153.855, 129.520, 5.585, 24.938 False
153.669, 129.521, 5.560, 24.971 False
153.485, 129.522, 5.539, 25.004 False
153.301, 129.522, 5.521, 25.037 False
153.117, 129.523, 5.509, 25.070 False
152.933, 129.523, 5.506, 25.103 False
152.750, 129.524, 5.506, 25.136 False
152.566, 129.524, 5.516, 25.169 False
152.381, 129.525, 5.529, 25.202 False
152.196, 129.525, 5.549, 25.235 False
152.011, 129.526, 5.572, 25.268 False
151.824, 129.526, 5.602, 25.301 False
151.636, 129.527, 5.633, 25.334 False
151.447, 129.527, 5.667, 25.367 False
151.257, 129.528, 5.699, 25.400 False
151.066, 129.528, 5.729, 25.433 False
150.874, 129.529, 5.753, 25.466 False
150.682, 129.529, 5.772, 25.499 False
150.489, 129.530, 5.787, 25.532 False
150.296, 129.530, 5.796, 25.565 False
150.103, 129.531, 5.802, 25.598 False
149.909, 129.531, 5.801, 25.631 False
149.716, 129.532, 5.798, 25.664 False
149.523, 129.532, 5.789, 25.697 False
149.330, 129.532, 5.779, 25.730 False
149.138, 129.533, 5.762, 25.763 False
148.947, 129.533, 5.744, 25.796 False
148.756, 129.534, 5.720, 25.829 False
148.566, 129.534, 5.698, 25.862 False
148.377, 129.534, 5.671, 25.895 False
148.189, 129.535, 5.645, 25.928 False
148.002, 129.535, 5.616, 25.961 False
147.815, 129.535, 5.589, 25.994 False
147.630, 129.536, 5.562, 26.027 False
147.445, 129.536, 5.542, 26.060 False
147.261, 129.536, 5.528, 26.093 False
147.077, 129.536, 5.519, 26.126 False
146.892, 129.537, 5.521, 26.159 False
146.708, 129.537, 5.528, 26.192 False
146.523, 129.537, 5.542, 26.225 False
146.338, 129.537, 5.560, 26.258 False
146.151, 129.538, 5.585, 26.291 False
145.964, 129.538, 5.612, 26.324 False
145.776, 129.538, 5.645, 26.357 False
145.587, 129.538, 5.678, 26.390 False
145.396, 129.538, 5.710, 26.423 False
145.205, 129.539, 5.738, 26.456 False
145.013, 129.539, 5.762, 26.489 False
144.820, 129.539, 5.780, 26.522 False
144.627, 129.539, 5.794, 26.555 False
144.434, 129.539, 5.803, 26.588 False
144.240, 129.540, 5.807, 26.621 False
144.047, 129.540, 5.808, 26.654 False
143.853, 129.540, 5.803, 26.687 False
143.660, 129.540, 5.796, 26.720 False
143.467, 129.540, 5.783, 26.753 False
143.275, 129.540, 5.770, 26.786 False
143.083, 129.540, 5.750, 26.819 False
142.892, 129.540, 5.729, 26.852 False
142.702, 129.540, 5.702, 26.885 False
142.513, 129.540, 5.675, 26.918 False
142.325, 129.540, 5.646, 26.951 False
142.137, 129.540, 5.620, 26.984 False
141.951, 129.541, 5.595, 27.017 False
141.765, 129.541, 5.576, 27.050 False
141.579, 129.541, 5.563, 27.083 False
141.394, 129.541, 5.556, 27.116 False
141.209, 129.541, 5.558, 27.149 False
141.023, 129.541, 5.565, 27.182 False
140.837, 129.541, 5.580, 27.215 False
140.650, 129.541, 5.597, 27.248 False
140.463, 129.541, 5.621, 27.281 False
140.275, 129.541, 5.646, 27.314 False
140.085, 129.540, 5.678, 27.347 False
139.895, 129.540, 5.709, 27.380 False
139.704, 129.540, 5.741, 27.413 False
139.511, 129.540, 5.770, 27.446 False
139.318, 129.540, 5.794, 27.479 False
139.124, 129.540, 5.813, 27.512 False
138.930, 129.540, 5.826, 27.545 False
138.736, 129.540, 5.836, 27.578 False
138.541, 129.540, 5.839, 27.611 False
138.346, 129.540, 5.840, 27.644 False
138.152, 129.540, 5.834, 27.677 False
137.958, 129.540, 5.827, 27.710 False
137.764, 129.540, 5.814, 27.743 False
137.571, 129.540, 5.800, 27.776 False
137.378, 129.539, 5.781, 27.809 False
137.186, 129.539, 5.761, 27.842 False
136.995, 129.539, 5.736, 27.875 False
136.804, 129.539, 5.709, 27.908 False
136.615, 129.539, 5.677, 27.941 False
136.427, 129.538, 5.646, 27.974 False
136.240, 129.538, 5.615, 28.007 False
136.053, 129.537, 5.589, 28.040 False
135.867, 129.537, 5.568, 28.073 False
135.682, 129.537, 5.553, 28.106 False
135.497, 129.536, 5.547, 28.139 False
135.312, 129.536, 5.546, 28.172 False
135.127, 129.536, 5.554, 28.205 False
134.941, 129.535, 5.566, 28.238 False
134.755, 129.535, 5.585, 28.271 False
134.568, 129.535, 5.607, 28.304 False
134.380, 129.534, 5.634, 28.337 False
134.191, 129.534, 5.661, 28.370 False
134.002, 129.534, 5.683, 28.403 False
133.812, 129.533, 5.700, 28.436 False
133.622, 129.533, 5.701, 28.469 False
133.432, 129.533, 5.692, 28.502 False
133.243, 129.532, 5.666, 28.535 False
133.055, 129.532, 5.629, 28.568 False
132.869, 129.531, 5.573, 28.601 False
132.685, 129.531, 5.506, 28.634 False
132.504, 129.531, 5.425, 28.667 False
132.326, 129.530, 5.331, 28.700 False
132.152, 129.530, 5.224, 28.733 False
131.981, 129.530, 5.106, 28.766 False
131.815, 129.529, 4.977, 28.799 False
131.654, 129.529, 4.831, 28.832 False
131.497, 129.528, 4.677, 28.865 False
131.346, 129.528, 4.521, 28.898 False
131.200, 129.528, 4.364, 28.931 False
131.059, 129.527, 4.209, 28.964 False
130.923, 129.527, 4.055, 28.997 False
130.793, 129.526, 3.903, 29.030 False
130.667, 129.526, 3.758, 29.063 False
130.545, 129.526, 3.618, 29.096 False
130.428, 129.525, 3.484, 29.129 False
130.315, 129.525, 3.354, 29.162 False
130.207, 129.524, 3.230, 29.195 False
130.102, 129.524, 3.110, 29.228 False
130.001, 129.524, 2.995, 29.261 False
129.904, 129.523, 2.884, 29.294 False
129.811, 129.523, 2.777, 29.327 False
129.721, 129.523, 2.674, 29.360 False
129.634, 129.522, 2.576, 29.393 False
129.550, 129.522, 2.481, 29.426 False
129.469, 129.522, 2.389, 29.459 False
129.392, 129.522, 2.301, 29.492 False
129.317, 129.521, 2.216, 29.525 False
129.245, 129.521, 2.135, 29.558 False
129.175, 129.521, 2.056, 29.591 False
129.109, 129.520, 1.980, 29.624 False
129.044, 129.520, 1.908, 29.657 False
128.982, 129.520, 1.838, 29.690 False
128.922, 129.520, 1.770, 29.723 False
128.865, 129.520, 1.705, 29.756 False
128.809, 129.519, 1.642, 29.789 False
128.756, 129.519, 1.582, 29.822 False
128.704, 129.519, 1.524, 29.855 False
128.654, 129.519, 1.468, 29.888 False
128.607, 129.519, 1.414, 29.921 False
128.561, 129.518, 1.363, 29.954 False
128.516, 129.518, 1.313, 29.987 False
128.473, 129.518, 1.265, 30.020 False
128.432, 129.518, 1.218, 30.053 False
128.393, 129.518, 1.174, 30.086 False
128.354, 129.517, 1.131, 30.119 False
128.318, 129.517, 1.060, 30.152 False
128.284, 129.517, 1.018, 30.185 False
128.252, 129.517, 0.962, 30.218 False
128.221, 129.517, 0.921, 30.251 False
128.191, 129.517, 0.877, 30.284 False
128.163, 129.517, 0.817, 30.317 False
128.137, 129.516, 0.760, 30.350 False
128.113, 129.516, 0.713, 30.383 False
128.090, 129.516, 0.676, 30.416 False
128.068, 129.516, 0.661, 30.449 False
128.046, 129.515, 0.674, 30.482 False
128.019, 129.515, 0.816, 30.515 False
127.989, 129.515, 0.870, 30.548 False
127.958, 129.516, 0.900, 30.581 False
127.927, 129.516, 0.952, 30.614 False
127.892, 129.516, 1.030, 30.647 False
127.855, 129.517, 1.109, 30.680 False
127.813, 129.518, 1.288, 30.713 False
127.764, 129.518, 1.461, 30.746 False
127.710, 129.518, 1.621, 30.779 False
127.652, 129.518, 1.763, 30.812 False
127.589, 129.518, 1.895, 30.845 False
127.522, 129.517, 2.016, 30.878 False
127.451, 129.517, 2.137, 30.911 False
127.376, 129.517, 2.262, 30.944 False
127.297, 129.517, 2.393, 30.977 False
127.214, 129.517, 2.529, 31.010 False
127.125, 129.517, 2.668, 31.043 False
127.033, 129.517, 2.810, 31.076 False
126.935, 129.517, 2.955, 31.109 False
126.832, 129.516, 3.103, 31.142 False
126.725, 129.516, 3.253, 31.175 False
126.612, 129.516, 3.405, 31.208 False
126.495, 129.516, 3.559, 31.241 False
126.372, 129.516, 3.714, 31.274 False
126.244, 129.516, 3.869, 31.307 False
126.111, 129.515, 4.024, 31.340 False
125.973, 129.515, 4.178, 31.373 False
125.829, 129.515, 4.331, 31.406 False
125.681, 129.515, 4.482, 31.439 False
125.528, 129.514, 4.629, 31.472 False
125.370, 129.514, 4.773, 31.505 False
125.207, 129.514, 4.909, 31.538 False
125.041, 129.514, 5.034, 31.571 False
124.870, 129.514, 5.150, 31.604 False
124.696, 129.513, 5.251, 31.637 False
124.519, 129.513, 5.342, 31.670 False
124.340, 129.513, 5.415, 31.703 False
124.158, 129.512, 5.481, 31.736 False
123.974, 129.511, 5.531, 31.769 False
123.790, 129.511, 5.574, 31.802 False
123.604, 129.510, 5.606, 31.835 False
123.417, 129.510, 5.635, 31.868 False
123.229, 129.509, 5.654, 31.901 False
123.041, 129.509, 5.670, 31.934 False
122.852, 129.509, 5.673, 31.967 False
122.664, 129.508, 5.671, 32.000 False
122.475, 129.508, 5.665, 32.033 False
122.287, 129.507, 5.662, 32.066 False
122.098, 129.507, 5.660, 32.099 False
121.910, 129.506, 5.662, 32.132 False
121.721, 129.506, 5.662, 32.165 False
121.532, 129.506, 5.664, 32.198 False
121.344, 129.505, 5.662, 32.231 False
121.155, 129.505, 5.661, 32.264 False
120.967, 129.505, 5.655, 32.297 False
120.779, 129.504, 5.646, 32.330 False
120.591, 129.504, 5.629, 32.363 False
120.404, 129.504, 5.612, 32.396 False
120.218, 129.503, 5.592, 32.429 False
120.032, 129.503, 5.573, 32.462 False
119.847, 129.503, 5.553, 32.495 False
119.663, 129.502, 5.534, 32.528 False
119.479, 129.502, 5.513, 32.561 False
119.296, 129.502, 5.493, 32.594 False
119.113, 129.501, 5.471, 32.627 False
118.932, 129.501, 5.449, 32.660 False
118.751, 129.501, 5.425, 32.693 False
118.571, 129.500, 5.402, 32.726 False
118.391, 129.500, 5.376, 32.759 False
118.213, 129.500, 5.352, 32.792 False
118.035, 129.499, 5.325, 32.825 False
117.858, 129.499, 5.299, 32.858 False
117.683, 129.500, 5.270, 32.891 False
117.508, 129.500, 5.243, 32.924 False
117.334, 129.500, 5.214, 32.957 False
117.161, 129.500, 5.186, 32.990 False
116.989, 129.499, 5.156, 33.023 False
116.818, 129.499, 5.128, 33.056 False
116.647, 129.499, 5.097, 33.089 False
116.478, 129.499, 5.068, 33.122 False
116.310, 129.499, 5.036, 33.155 False
116.143, 129.499, 5.007, 33.188 False
115.977, 129.499, 4.990, 33.221 False
115.810, 129.498, 4.995, 33.254 False
115.644, 129.498, 4.989, 33.287 False
115.478, 129.498, 4.972, 33.320 False
115.313, 129.498, 4.943, 33.353 False
115.149, 129.498, 4.910, 33.386 False
114.986, 129.497, 4.873, 33.419 False
114.825, 129.497, 4.837, 33.452 False
114.664, 129.497, 4.801, 33.485 False
114.505, 129.497, 4.769, 33.518 False
114.347, 129.497, 4.735, 33.551 False
114.190, 129.497, 4.705, 33.584 False
114.034, 129.496, 4.672, 33.617 False
113.879, 129.496, 4.642, 33.650 False
113.725, 129.496, 4.610, 33.683 False
113.572, 129.496, 4.580, 33.716 False
113.421, 129.496, 4.548, 33.749 False
113.270, 129.496, 4.518, 33.782 False
113.120, 129.495, 4.486, 33.815 False
112.971, 129.495, 4.456, 33.848 False
112.824, 129.495, 4.424, 33.881 False
112.677, 129.495, 4.393, 33.914 False
112.532, 129.495, 4.344, 33.947 False
112.389, 129.495, 4.272, 33.980 False
112.249, 129.494, 4.184, 34.013 False
112.112, 129.494, 4.083, 34.046 False
111.980, 129.494, 3.973, 34.079 False
111.851, 129.494, 3.859, 34.112 False
111.725, 129.494, 3.742, 34.145 False
111.604, 129.494, 3.624, 34.178 False
111.487, 129.494, 3.507, 34.211 False
111.373, 129.493, 3.390, 34.244 False
111.264, 129.493, 3.275, 34.277 False
111.158, 129.493, 3.162, 34.310 False
111.055, 129.493, 3.051, 34.343 False
110.957, 129.493, 2.944, 34.376 False
110.861, 129.493, 2.839, 34.409 False
110.769, 129.493, 2.737, 34.442 False
110.681, 129.493, 2.639, 34.475 False
110.595, 129.493, 2.543, 34.508 False
110.513, 129.493, 2.451, 34.541 False
110.433, 129.493, 2.362, 34.574 False
110.356, 129.492, 2.276, 34.607 False
110.283, 129.492, 2.192, 34.640 False
110.211, 129.492, 2.112, 34.673 False
110.143, 129.492, 2.035, 34.706 False
110.077, 129.492, 1.960, 34.739 False
110.013, 129.492, 1.888, 34.772 False
109.952, 129.492, 1.819, 34.805 False
109.892, 129.492, 1.752, 34.838 False
109.835, 129.492, 1.688, 34.871 False
109.780, 129.492, 1.626, 34.904 False
109.728, 129.492, 1.567, 34.937 False
109.677, 129.492, 1.509, 34.970 False
109.627, 129.492, 1.454, 35.003 False
109.580, 129.492, 1.400, 35.036 False
109.535, 129.492, 1.349, 35.069 False
109.491, 129.492, 1.300, 35.102 False
109.448, 129.492, 1.252, 35.135 False
109.408, 129.492, 1.206, 35.168 False
109.368, 129.492, 1.162, 35.201 False
109.330, 129.492, 1.119, 35.234 False
109.294, 129.492, 1.078, 35.267 False
109.259, 129.492, 1.039, 35.300 False
109.225, 129.492, 1.001, 35.333 False
109.192, 129.492, 0.964, 35.366 False
109.161, 129.492, 0.929, 35.399 False
109.131, 129.492, 0.895, 35.432 False
109.102, 129.492, 0.862, 35.465 False
109.074, 129.492, 0.831, 35.498 False
109.046, 129.492, 0.800, 35.531 False
109.020, 129.491, 0.771, 35.564 False
108.995, 129.491, 0.743, 35.597 False
108.971, 129.491, 0.716, 35.630 False
108.948, 129.491, 0.689, 35.663 False
108.925, 129.491, 0.664, 35.696 False
108.904, 129.491, 0.640, 35.729 False
108.883, 129.492, 0.615, 35.762 False
108.863, 129.492, 0.593, 35.795 False
108.843, 129.492, 0.571, 35.828 False
108.825, 129.492, 0.551, 35.861 False
108.807, 129.492, 0.531, 35.894 False
108.790, 129.492, 0.511, 35.927 False
108.773, 129.492, 0.492, 35.960 False
108.757, 129.492, 0.474, 35.993 False
108.741, 129.492, 0.457, 36.026 False
108.727, 129.492, 0.440, 36.059 False
108.712, 129.492, 0.423, 36.092 False
108.698, 129.492, 0.408, 36.125 False
108.685, 129.492, 0.393, 36.158 False
108.672, 129.492, 0.379, 36.191 False
108.660, 129.492, 0.365, 36.224 False
108.648, 129.492, 0.352, 36.257 False
108.637, 129.492, 0.339, 36.290 False
108.626, 129.492, 0.326, 36.323 False
108.615, 129.492, 0.315, 36.356 False
108.605, 129.492, 0.303, 36.389 False
108.595, 129.492, 0.292, 36.422 False
108.585, 129.492, 0.281, 36.455 False
108.576, 129.492, 0.271, 36.488 False
108.567, 129.492, 0.261, 36.521 False
108.559, 129.492, 0.252, 36.554 False
108.551, 129.492, 0.242, 36.587 False
108.543, 129.492, 0.234, 36.620 False
108.535, 129.492, 0.225, 36.653 False
108.528, 129.492, 0.217, 36.686 False
108.521, 129.492, 0.209, 36.719 False
108.514, 129.492, 0.201, 36.752 False
108.507, 129.492, 0.194, 36.785 False
108.501, 129.492, 0.187, 36.818 False
108.495, 129.492, 0.180, 36.851 False
108.489, 129.492, 0.173, 36.884 False
108.483, 129.492, 0.167, 36.917 False
108.478, 129.492, 0.161, 36.950 False
108.473, 129.492, 0.155, 36.983 False
108.468, 129.492, 0.149, 37.016 False
108.463, 129.492, 0.144, 37.049 False
108.458, 129.492, 0.139, 37.082 False
108.453, 129.492, 0.134, 37.115 False
108.449, 129.492, 0.129, 37.148 False
108.445, 129.492, 0.124, 37.181 False
108.441, 129.492, 0.120, 37.214 False
108.437, 129.492, 0.115, 37.247 False
108.433, 129.492, 0.111, 37.280 False
108.430, 129.492, 0.107, 37.313 False
108.426, 129.492, 0.103, 37.346 False
108.423, 129.492, 0.099, 37.379 False
108.420, 129.492, 0.096, 37.412 False
108.416, 129.492, 0.092, 37.445 False
108.413, 129.492, 0.088, 37.478 False
108.411, 129.491, 0.085, 37.511 False
108.408, 129.491, 0.082, 37.544 False
108.405, 129.491, 0.079, 37.577 False
108.403, 129.491, 0.076, 37.610 False
108.400, 129.491, 0.073, 37.643 False
108.398, 129.491, 0.071, 37.676 False
108.395, 129.491, 0.068, 37.709 False
108.393, 129.491, 0.066, 37.742 False
108.392, 129.491, 0.007, 37.775 False
108.391, 129.491, 0.037, 37.808 False
108.390, 129.491, 0.032, 37.841 False
108.388, 129.491, 0.048, 37.874 False
108.386, 129.491, 0.049, 37.907 False
108.385, 129.491, 0.049, 37.940 False
108.383, 129.491, 0.049, 37.973 False
108.381, 129.491, 0.048, 38.006 False
108.380, 129.491, 0.047, 38.039 False
108.378, 129.491, 0.046, 38.072 False
108.377, 129.491, 0.045, 38.105 False
108.375, 129.491, 0.044, 38.138 False
108.374, 129.491, 0.043, 38.171 False
108.372, 129.491, 0.041, 38.204 False
108.371, 129.491, 0.040, 38.237 False
108.370, 129.491, 0.039, 38.270 False
108.368, 129.491, 0.038, 38.303 False
108.367, 129.491, 0.036, 38.336 False
108.366, 129.491, 0.035, 38.369 False
108.365, 129.491, 0.034, 38.402 False
108.364, 129.491, 0.033, 38.435 False
108.363, 129.491, 0.031, 38.468 False
108.362, 129.491, 0.030, 38.501 False
108.362, 129.491, 0.008, 38.534 False
108.362, 129.491, 0.009, 38.567 False
108.362, 129.491, 0.010, 38.600 False
108.361, 129.491, 0.011, 38.633 False
108.361, 129.491, 0.012, 38.666 False
108.361, 129.491, 0.016, 38.699 False
108.360, 129.492, 0.034, 38.732 False
108.358, 129.493, 0.046, 38.765 False
108.355, 129.494, 0.114, 38.798 False
108.349, 129.497, 0.188, 38.831 False
108.341, 129.501, 0.197, 38.864 False
108.333, 129.506, 0.256, 38.897 False
108.322, 129.514, 0.354, 38.930 False
108.304, 129.522, 0.537, 38.963 False
108.281, 129.532, 0.707, 38.996 False
108.253, 129.540, 0.834, 39.029 False
108.223, 129.548, 0.902, 39.062 False
108.192, 129.554, 0.930, 39.095 False
108.161, 129.562, 0.959, 39.128 False
108.128, 129.568, 1.026, 39.161 False
108.092, 129.577, 1.101, 39.194 False
108.053, 129.584, 1.200, 39.227 False
108.011, 129.592, 1.287, 39.260 False
107.966, 129.600, 1.388, 39.293 False
107.917, 129.608, 1.473, 39.326 False
107.866, 129.615, 1.555, 39.359 False
107.813, 129.622, 1.623, 39.392 False
107.758, 129.629, 1.691, 39.425 False
107.700, 129.637, 1.749, 39.458 False
107.641, 129.645, 1.808, 39.491 False
107.580, 129.653, 1.859, 39.524 False
107.518, 129.661, 1.911, 39.557 False
107.453, 129.670, 1.956, 39.590 False
107.388, 129.678, 2.000, 39.623 False
107.321, 129.687, 2.039, 39.656 False
107.253, 129.696, 2.077, 39.689 False
107.183, 129.705, 2.111, 39.722 False
107.113, 129.714, 2.143, 39.755 False
107.042, 129.723, 2.171, 39.788 False
106.969, 129.732, 2.199, 39.821 False
106.896, 129.742, 2.223, 39.854 False
106.822, 129.750, 2.248, 39.887 False
106.748, 129.761, 2.266, 39.920 False
106.672, 129.771, 2.286, 39.953 False
106.597, 129.783, 2.305, 39.986 False
106.520, 129.794, 2.323, 40.019 False
106.443, 129.805, 2.339, 40.052 False
106.366, 129.816, 2.355, 40.085 False
106.288, 129.827, 2.369, 40.118 False
106.210, 129.837, 2.382, 40.151 False
106.131, 129.848, 2.393, 40.184 False
106.051, 129.858, 2.405, 40.217 False
105.972, 129.867, 2.415, 40.250 False
105.892, 129.877, 2.425, 40.283 False
105.811, 129.886, 2.434, 40.316 False
105.731, 129.896, 2.442, 40.349 False
105.650, 129.905, 2.450, 40.382 False
105.568, 129.915, 2.457, 40.415 False
105.487, 129.924, 2.463, 40.448 False
105.405, 129.933, 2.469, 40.481 False
105.324, 129.943, 2.475, 40.514 False
105.242, 129.952, 2.480, 40.547 False
105.159, 129.962, 2.485, 40.580 False
105.077, 129.971, 2.490, 40.613 False
104.995, 129.981, 2.494, 40.646 False
104.912, 129.989, 2.497, 40.679 False
104.829, 129.998, 2.501, 40.712 False
104.746, 130.008, 2.504, 40.745 False
104.663, 130.017, 2.508, 40.778 False
104.580, 130.025, 2.509, 40.811 False
104.497, 130.034, 2.512, 40.844 False
104.413, 130.042, 2.514, 40.877 False
104.330, 130.049, 2.516, 40.910 False
104.246, 130.057, 2.519, 40.943 False
104.163, 130.064, 2.519, 40.976 False
104.079, 130.073, 2.522, 41.009 False
103.995, 130.079, 2.522, 41.042 False
103.912, 130.087, 2.524, 41.075 False
103.828, 130.094, 2.524, 41.108 False
103.744, 130.100, 2.526, 41.141 False
103.660, 130.105, 2.521, 41.174 False
103.576, 130.108, 2.521, 41.207 False
103.492, 130.110, 2.521, 41.240 False
103.408, 130.113, 2.526, 41.273 False
103.323, 130.114, 2.523, 41.306 False
103.239, 130.115, 2.527, 41.339 False
103.155, 130.115, 2.524, 41.372 False
103.070, 130.116, 2.527, 41.405 False
102.986, 130.118, 2.532, 41.438 False
102.901, 130.120, 2.534, 41.471 False
102.817, 130.122, 2.532, 41.504 False
102.733, 130.124, 2.532, 41.537 False
102.648, 130.125, 2.531, 41.570 False
102.564, 130.126, 2.532, 41.603 False
102.479, 130.126, 2.530, 41.636 False
102.395, 130.127, 2.531, 41.669 False
102.311, 130.126, 2.530, 41.702 False
102.226, 130.126, 2.531, 41.735 False
102.142, 130.123, 2.522, 41.768 False
102.058, 130.119, 2.517, 41.801 False
101.974, 130.113, 2.518, 41.834 False
101.890, 130.108, 2.523, 41.867 False
101.806, 130.100, 2.517, 41.900 False
101.722, 130.094, 2.524, 41.933 False
101.638, 130.085, 2.518, 41.966 False
101.554, 130.077, 2.524, 41.999 False
101.470, 130.068, 2.517, 42.032 False
101.386, 130.058, 2.523, 42.065 False
101.303, 130.047, 2.516, 42.098 False
101.219, 130.037, 2.523, 42.131 False
101.135, 130.025, 2.516, 42.164 False
101.052, 130.013, 2.523, 42.197 False
100.969, 129.999, 2.516, 42.230 False
100.885, 129.986, 2.522, 42.263 False
100.802, 129.972, 2.515, 42.296 False
100.719, 129.957, 2.522, 42.329 False
100.636, 129.941, 2.515, 42.362 False
100.553, 129.926, 2.522, 42.395 False
100.470, 129.912, 2.529, 42.428 False
100.387, 129.898, 2.532, 42.461 False
100.304, 129.883, 2.525, 42.494 False
100.220, 129.869, 2.526, 42.527 False
100.138, 129.853, 2.521, 42.560 False
100.055, 129.837, 2.524, 42.593 False
99.972, 129.820, 2.519, 42.626 False
99.890, 129.804, 2.523, 42.659 False
99.808, 129.785, 2.512, 42.692 False
99.727, 129.764, 2.500, 42.725 False
99.646, 129.740, 2.493, 42.758 False
99.565, 129.718, 2.508, 42.791 False
99.485, 129.693, 2.500, 42.824 False
99.404, 129.668, 2.510, 42.857 False
99.325, 129.642, 2.502, 42.890 False
99.245, 129.615, 2.507, 42.923 False
99.166, 129.586, 2.496, 42.956 False
99.087, 129.558, 2.508, 42.989 False
99.008, 129.528, 2.498, 43.022 False
98.929, 129.498, 2.510, 43.055 False
98.851, 129.466, 2.499, 43.088 False
98.773, 129.435, 2.510, 43.121 False
98.696, 129.401, 2.499, 43.154 False
98.618, 129.368, 2.510, 43.187 False
98.542, 129.333, 2.499, 43.220 False
98.465, 129.299, 2.511, 43.253 False
98.389, 129.262, 2.499, 43.286 False
98.313, 129.226, 2.510, 43.319 False
98.237, 129.188, 2.499, 43.352 False
98.162, 129.151, 2.511, 43.385 False
98.087, 129.112, 2.500, 43.418 False
98.013, 129.072, 2.511, 43.451 False
97.939, 129.032, 2.499, 43.484 False
97.865, 128.991, 2.511, 43.517 False
97.792, 128.949, 2.500, 43.550 False
97.719, 128.906, 2.504, 43.583 False
97.648, 128.862, 2.498, 43.616 False
97.576, 128.818, 2.507, 43.649 False
97.505, 128.772, 2.502, 43.682 False
97.434, 128.727, 2.511, 43.715 False
97.364, 128.680, 2.503, 43.748 False
97.293, 128.633, 2.511, 43.781 False
97.224, 128.585, 2.497, 43.814 False
